sample_id,session_id,timestamp,label,h1_lm0_x,h1_lm0_y,h1_lm0_z,h1_lm1_x,h1_lm1_y,h1_lm1_z,h1_lm2_x,h1_lm2_y,h1_lm2_z,h1_lm3_x,h1_lm3_y,h1_lm3_z,h1_lm4_x,h1_lm4_y,h1_lm4_z,h1_lm5_x,h1_lm5_y,h1_lm5_z,h1_lm6_x,h1_lm6_y,h1_lm6_z,h1_lm7_x,h1_lm7_y,h1_lm7_z,h1_lm8_x,h1_lm8_y,h1_lm8_z,h1_lm9_x,h1_lm9_y,h1_lm9_z,h1_lm10_x,h1_lm10_y,h1_lm10_z,h1_lm11_x,h1_lm11_y,h1_lm11_z,h1_lm12_x,h1_lm12_y,h1_lm12_z,h1_lm13_x,h1_lm13_y,h1_lm13_z,h1_lm14_x,h1_lm14_y,h1_lm14_z,h1_lm15_x,h1_lm15_y,h1_lm15_z,h1_lm16_x,h1_lm16_y,h1_lm16_z,h1_lm17_x,h1_lm17_y,h1_lm17_z,h1_lm18_x,h1_lm18_y,h1_lm18_z,h1_lm19_x,h1_lm19_y,h1_lm19_z,h1_lm20_x,h1_lm20_y,h1_lm20_z,h1_handedness,h1_confidence,h1_scale,h1_detected,h2_lm0_x,h2_lm0_y,h2_lm0_z,h2_lm1_x,h2_lm1_y,h2_lm1_z,h2_lm2_x,h2_lm2_y,h2_lm2_z,h2_lm3_x,h2_lm3_y,h2_lm3_z,h2_lm4_x,h2_lm4_y,h2_lm4_z,h2_lm5_x,h2_lm5_y,h2_lm5_z,h2_lm6_x,h2_lm6_y,h2_lm6_z,h2_lm7_x,h2_lm7_y,h2_lm7_z,h2_lm8_x,h2_lm8_y,h2_lm8_z,h2_lm9_x,h2_lm9_y,h2_lm9_z,h2_lm10_x,h2_lm10_y,h2_lm10_z,h2_lm11_x,h2_lm11_y,h2_lm11_z,h2_lm12_x,h2_lm12_y,h2_lm12_z,h2_lm13_x,h2_lm13_y,h2_lm13_z,h2_lm14_x,h2_lm14_y,h2_lm14_z,h2_lm15_x,h2_lm15_y,h2_lm15_z,h2_lm16_x,h2_lm16_y,h2_lm16_z,h2_lm17_x,h2_lm17_y,h2_lm17_z,h2_lm18_x,h2_lm18_y,h2_lm18_z,h2_lm19_x,h2_lm19_y,h2_lm19_z,h2_lm20_x,h2_lm20_y,h2_lm20_z,h2_handedness,h2_confidence,h2_scale,h2_detected
20260118_163218_000038,20260118_163218,2026-01-18T16:32:46.684913,triangle,0.0,0.0,0.0,-0.36276480555534363,0.04552164673805237,-0.10408621281385422,-0.7267638444900513,-0.07505247741937637,-0.19800399243831635,-0.9856382608413696,-0.22972974181175232,-0.30878862738609314,-1.2251676321029663,-0.30870968103408813,-0.4061408042907715,-0.8679355978965759,-0.5490990877151489,-0.09800483286380768,-1.2045689821243286,-0.7632465958595276,-0.2793005108833313,-1.3983510732650757,-0.9075527787208557,-0.3620457351207733,-1.567320704460144,-1.0510085821151733,-0.4211277365684509,-0.7029691338539124,-0.6978116631507874,-0.13745296001434326,-0.9833476543426514,-0.5570218563079834,-0.34642672538757324,-0.7626186609268188,-0.2910165786743164,-0.32872888445854187,-0.6396300196647644,-0.3395095467567444,-0.27514785528182983,-0.5029947757720947,-0.7831662893295288,-0.20681798458099365,-0.7325098514556885,-0.5478844046592712,-0.39746707677841187,-0.5327393412590027,-0.3153499662876129,-0.27966517210006714,-0.429525762796402,-0.3762473464012146,-0.16989266872406006,-0.30183249711990356,-0.8145243525505066,-0.2958407700061798,-0.4902823567390442,-0.5757790207862854,-0.4247092306613922,-0.36623144149780273,-0.40815553069114685,-0.36834436655044556,-0.26420480012893677,-0.4699406325817108,-0.3028396964073181,Left,0.9910567998886108,194.88643,1,0.0,0.0,0.0,0.3591477572917938,-0.042161308228969574,-0.07031206041574478,0.6526118516921997,-0.22793027758598328,-0.17217929661273956,0.8119778633117676,-0.3949456214904785,-0.2860461175441742,0.8880603313446045,-0.5961966514587402,-0.3895731568336487,0.5170654654502869,-0.8573849201202393,-0.19073450565338135,0.5748453736305237,-1.2002946138381958,-0.38638514280319214,0.5955327153205872,-1.4616042375564575,-0.5249384045600891,0.5681387186050415,-1.6827713251113892,-0.6181042194366455,0.32549241185188293,-0.9096058011054993,-0.2582091987133026,0.7237569093704224,-0.7582250833511353,-0.48153623938560486,0.6979343295097351,-0.47829341888427734,-0.5306295156478882,0.5982121229171753,-0.3844110071659088,-0.532575249671936,0.15668553113937378,-0.8116509318351746,-0.33405596017837524,0.5426125526428223,-0.5275700092315674,-0.5335548520088196,0.49403777718544006,-0.2977325916290283,-0.4684985876083374,0.3832980692386627,-0.29330959916114807,-0.3938154876232147,0.02566426433622837,-0.6488872170448303,-0.42037758231163025,0.3535589575767517,-0.36643314361572266,-0.5462822914123535,0.3353614807128906,-0.20627476274967194,-0.4845925271511078,0.24075300991535187,-0.22703267633914948,-0.4191945791244507,Right,0.9990220069885254,191.61998,1
20260118_163218_000039,20260118_163218,2026-01-18T16:32:46.819222,triangle,0.0,0.0,0.0,0.3529859483242035,-0.05831774324178696,-0.07859357446432114,0.6504249572753906,-0.2283012717962265,-0.19889383018016815,0.8362310528755188,-0.385163277387619,-0.3295113444328308,0.8488994836807251,-0.5963651537895203,-0.4526030719280243,0.49979180097579956,-0.8615930080413818,-0.2107233852148056,0.5543150901794434,-1.1988431215286255,-0.4224312901496887,0.5912814736366272,-1.4607497453689575,-0.5624528527259827,0.5754960775375366,-1.6875817775726318,-0.6522650718688965,0.3025137484073639,-0.9116805791854858,-0.2780717611312866,0.701700747013092,-0.7697629332542419,-0.5067781805992126,0.6499394774436951,-0.47588539123535156,-0.5344924330711365,0.5393958687782288,-0.4001389443874359,-0.5168848633766174,0.12368335574865341,-0.8257828950881958,-0.35630500316619873,0.5019088983535767,-0.5539628267288208,-0.574225902557373,0.4466780126094818,-0.31490522623062134,-0.501180112361908,0.33564847707748413,-0.3114856779575348,-0.4134277403354645,-0.026075471192598343,-0.6749103665351868,-0.4434279501438141,0.30001968145370483,-0.4345239996910095,-0.5777968764305115,0.281078964471817,-0.26485779881477356,-0.5064486861228943,0.18119731545448303,-0.27048632502555847,-0.43062394857406616,Right,0.9986277222633362,190.33145,1,0.0,0.0,0.0,-0.3776836097240448,0.05684393644332886,-0.08684352040290833,-0.7761248350143433,-0.06281419843435287,-0.16358612477779388,-1.0864661931991577,-0.15442390739917755,-0.2525668740272522,-1.3388580083847046,-0.1399051696062088,-0.33162298798561096,-0.8754730820655823,-0.5418590307235718,-0.08305197954177856,-1.223704218864441,-0.6990776658058167,-0.24641664326190948,-1.437159776687622,-0.7787198424339294,-0.33730292320251465,-1.6322274208068848,-0.883609414100647,-0.40667200088500977,-0.7120748162269592,-0.6917646527290344,-0.1200462356209755,-1.0107669830322266,-0.5595422983169556,-0.2877580523490906,-0.7801446318626404,-0.2952914834022522,-0.2808634042739868,-0.6274106502532959,-0.3315785527229309,-0.2495119273662567,-0.5029946565628052,-0.7772396206855774,-0.18198128044605255,-0.7650741934776306,-0.5430167317390442,-0.3284144699573517,-0.5520830750465393,-0.31829726696014404,-0.24008144438266754,-0.42074114084243774,-0.3747745454311371,-0.16440191864967346,-0.2885991632938385,-0.8104557394981384,-0.260233074426651,-0.5256096720695496,-0.5986037254333496,-0.3574090301990509,-0.3991539776325226,-0.4226497709751129,-0.3040337562561035,-0.28032124042510986,-0.4612984359264374,-0.24996128678321838,Left,0.9956021904945374,190.1923,1
20260118_163218_000040,20260118_163218,2026-01-18T16:32:46.953352,triangle,0.0,0.0,0.0,-0.40834879875183105,0.02066734805703163,-0.03920678049325943,-0.8247150778770447,-0.1473609060049057,-0.08351002633571625,-1.1393805742263794,-0.2251356542110443,-0.1520700752735138,-1.4092717170715332,-0.18241271376609802,-0.2188810259103775,-0.8333739042282104,-0.6148329973220825,-0.0007625860162079334,-1.1920154094696045,-0.7564929127693176,-0.15291142463684082,-1.4160218238830566,-0.8221610188484192,-0.2515866160392761,-1.6227338314056396,-0.8991942405700684,-0.3245198428630829,-0.6648268103599548,-0.744267463684082,-0.06380606442689896,-0.9770826697349548,-0.7320994734764099,-0.2521512508392334,-0.758174479007721,-0.44086122512817383,-0.2761351466178894,-0.5899338126182556,-0.41924405097961426,-0.2542777955532074,-0.45093172788619995,-0.8344952464103699,-0.1487066149711609,-0.751060962677002,-0.7744143009185791,-0.31991779804229736,-0.5517948865890503,-0.4937877357006073,-0.24602200090885162,-0.39923417568206787,-0.4931524991989136,-0.16541410982608795,-0.21859098970890045,-0.8840265274047852,-0.2426532804965973,-0.4882045090198517,-0.8188088536262512,-0.3403695225715637,-0.39169609546661377,-0.601472795009613,-0.27518680691719055,-0.26748043298721313,-0.5954301357269287,-0.210129976272583,Left,0.9972197413444519,175.68686,1,0.0,0.0,0.0,0.4045954644680023,-0.058039549738168716,-0.09401971101760864,0.701530933380127,-0.22321157157421112,-0.19380685687065125,0.8804662823677063,-0.3927094340324402,-0.29267093539237976,0.9526717066764832,-0.6090224981307983,-0.3585313558578491,0.5309343934059143,-0.8814405202865601,-0.18244844675064087,0.8223548531532288,-0.8145062923431396,-0.3665735125541687,0.7735394239425659,-0.5442929863929749,-0.4376380741596222,0.6851680278778076,-0.43778738379478455,-0.4620363414287567,0.38197243213653564,-0.8967644572257996,-0.22340698540210724,0.7908232808113098,-0.7148582339286804,-0.4075908958911896,0.6992820501327515,-0.43146559596061707,-0.42102867364883423,0.5917580723762512,-0.36984920501708984,-0.40626803040504456,0.2419697344303131,-0.821460485458374,-0.28162604570388794,0.611953616142273,-0.5514549016952515,-0.45408663153648376,0.5212720036506653,-0.3253532946109772,-0.3967479467391968,0.4190201759338379,-0.3088362514972687,-0.33216193318367004,0.11066786199808121,-0.6768891215324402,-0.3491251468658447,0.43057024478912354,-0.4236273765563965,-0.4480969309806824,0.365967333316803,-0.28229185938835144,-0.4033435583114624,0.26773372292518616,-0.30227693915367126,-0.35759690403938293,Right,0.9964324235916138,188.48904,1
20260118_163218_000041,20260118_163218,2026-01-18T16:32:47.086248,triangle,0.0,0.0,0.0,0.4473482072353363,-0.0457034669816494,-0.10016071051359177,0.7776135802268982,-0.19086703658103943,-0.22307246923446655,0.9956439137458801,-0.35979747772216797,-0.35029876232147217,0.9843297004699707,-0.584118664264679,-0.4505201280117035,0.5698761343955994,-0.8722580671310425,-0.1780748963356018,0.7805242538452148,-0.965776801109314,-0.36905527114868164,0.7833081483840942,-0.8376530408859253,-0.46781209111213684,0.7490096688270569,-0.7943471074104309,-0.5167909860610962,0.4140508770942688,-0.8810365200042725,-0.22877180576324463,0.8359460830688477,-0.7166708707809448,-0.43689799308776855,0.7472219467163086,-0.46185025572776794,-0.47065281867980957,0.6391502022743225,-0.4166158437728882,-0.46330031752586365,0.2871508002281189,-0.7926056385040283,-0.29532507061958313,0.6780402064323425,-0.5242511034011841,-0.48571518063545227,0.5905662775039673,-0.31596389412879944,-0.4270968437194824,0.4795221984386444,-0.31360480189323425,-0.3546488881111145,0.18486802279949188,-0.6370387673377991,-0.37364545464515686,0.5406197905540466,-0.3742731213569641,-0.47838839888572693,0.4572993516921997,-0.23789837956428528,-0.42110246419906616,0.33209481835365295,-0.2630293071269989,-0.3631116449832916,Right,0.9971367120742798,184.84503,1,0.0,0.0,0.0,-0.40141549706459045,-0.002449051709845662,-0.041894227266311646,-0.8001593947410583,-0.16491936147212982,-0.10106917470693588,-1.1285518407821655,-0.2197437882423401,-0.18705375492572784,-1.3984768390655518,-0.18188390135765076,-0.27581143379211426,-0.7956581115722656,-0.6376301050186157,0.008684085682034492,-1.1257621049880981,-0.7437119483947754,-0.13917309045791626,-1.3463225364685059,-0.7991132736206055,-0.2455383837223053,-1.543652057647705,-0.8757095336914062,-0.32427752017974854,-0.6389757990837097,-0.7672470211982727,-0.05515452101826668,-0.9542198181152344,-0.8239879012107849,-0.2322857528924942,-0.7741104364395142,-0.5403233766555786,-0.26652735471725464,-0.6021720170974731,-0.48520901799201965,-0.2527625560760498,-0.4328366219997406,-0.8617491126060486,-0.14035938680171967,-0.7439908385276794,-0.8714289665222168,-0.2936243414878845,-0.5848239660263062,-0.5782334208488464,-0.2361798882484436,-0.4193529486656189,-0.5339128375053406,-0.1683024764060974,-0.20333263278007507,-0.9130207300186157,-0.23624248802661896,-0.4937823712825775,-0.9008208513259888,-0.3189338147640228,-0.426371306180954,-0.6736045479774475,-0.2590971887111664,-0.295432448387146,-0.6210668683052063,-0.19929616153240204,Left,0.9969409108161926,174.59076,1
20260118_163218_000042,20260118_163218,2026-01-18T16:32:47.219303,triangle,0.0,0.0,0.0,0.4156717360019684,-0.07479063421487808,-0.07658327370882034,0.7097641229629517,-0.24802426993846893,-0.19443318247795105,0.8986758589744568,-0.39971986413002014,-0.3258839547634125,0.8651012778282166,-0.5915146470069885,-0.44693565368652344,0.4703304171562195,-0.9108991622924805,-0.14355161786079407,0.5522310137748718,-1.1877471208572388,-0.325766921043396,0.6059064865112305,-1.4216835498809814,-0.45347222685813904,0.6122514605522156,-1.6333452463150024,-0.5400902628898621,0.3100963234901428,-0.9272595643997192,-0.20983323454856873,0.7609859108924866,-0.7693405747413635,-0.42398929595947266,0.7028344869613647,-0.49533435702323914,-0.4578366279602051,0.6030993461608887,-0.4294632077217102,-0.44571980834007263,0.19428671896457672,-0.8250750303268433,-0.2887842059135437,0.6179855465888977,-0.5665967464447021,-0.4807246923446655,0.5501229763031006,-0.3468055725097656,-0.4032852351665497,0.44001954793930054,-0.3360757827758789,-0.3167566955089569,0.11816049367189407,-0.6598132252693176,-0.38101062178611755,0.468567430973053,-0.40610796213150024,-0.4837566316127777,0.40758734941482544,-0.2564007043838501,-0.40752097964286804,0.28189393877983093,-0.27467799186706543,-0.3355843722820282,Right,0.9972533583641052,198.6527,1,0.0,0.0,0.0,-0.43645232915878296,0.035487204790115356,-0.004114319570362568,-0.8137180209159851,-0.04986914247274399,-0.03885520249605179,-1.120045781135559,-0.08662879467010498,-0.10719036310911179,-1.3713631629943848,-0.10417015850543976,-0.1755649447441101,-0.8055484294891357,-0.6293795108795166,0.10980580002069473,-1.1258496046066284,-0.7453656792640686,-0.015114745125174522,-1.362353801727295,-0.7685959339141846,-0.1204603984951973,-1.562016248703003,-0.8039655089378357,-0.19148308038711548,-0.6695758104324341,-0.7416089177131653,0.041041478514671326,-1.0110183954238892,-0.8132678866386414,-0.10379760712385178,-0.8540748953819275,-0.5377948880195618,-0.15471151471138,-0.6903141140937805,-0.45029354095458984,-0.15183818340301514,-0.4896787405014038,-0.8337084650993347,-0.04877947270870209,-0.8132055997848511,-0.8418312072753906,-0.17569316923618317,-0.6438796520233154,-0.545349657535553,-0.15419627726078033,-0.46514856815338135,-0.4719143211841583,-0.10962389409542084,-0.27853211760520935,-0.890135645866394,-0.14574140310287476,-0.5900640487670898,-0.8644107580184937,-0.22396069765090942,-0.5110247731208801,-0.6310223340988159,-0.18706797063350677,-0.3659123182296753,-0.5517405271530151,-0.13747330009937286,Left,0.9981340765953064,187.71724,1
20260118_163218_000043,20260118_163218,2026-01-18T16:32:47.351732,triangle,0.0,0.0,0.0,0.3249003291130066,-0.04011279717087746,-0.08929124474525452,0.6135613322257996,-0.22895079851150513,-0.2094956338405609,0.777068555355072,-0.39222458004951477,-0.33487507700920105,0.7383490800857544,-0.5868982076644897,-0.45467811822891235,0.39682266116142273,-0.8912166357040405,-0.23843584954738617,0.4353848099708557,-1.2314863204956055,-0.437734991312027,0.4638853967189789,-1.5014989376068115,-0.5761182308197021,0.44500988721847534,-1.72588312625885,-0.6708193421363831,0.2069990187883377,-0.9314978122711182,-0.2991040349006653,0.6129491925239563,-0.7742368578910828,-0.5208070278167725,0.588882565498352,-0.49493348598480225,-0.5485360622406006,0.47993606328964233,-0.41528844833374023,-0.537960946559906,0.04584085941314697,-0.8376347422599792,-0.36891457438468933,0.4549984037876129,-0.5534954071044922,-0.5658351182937622,0.4029524326324463,-0.33554917573928833,-0.49123239517211914,0.28074100613594055,-0.3345678746700287,-0.4153970777988434,-0.0763474851846695,-0.6738826632499695,-0.45094650983810425,0.2716097831726074,-0.39830920100212097,-0.5732839703559875,0.220245823264122,-0.2335900366306305,-0.5071438550949097,0.09230601042509079,-0.2460593581199646,-0.44287991523742676,Right,0.9992594122886658,190.45035,1,0.0,0.0,0.0,-0.41603854298591614,0.09072309732437134,-0.09087614715099335,-0.8403918743133545,0.01602560468018055,-0.17299294471740723,-1.1537376642227173,-0.04328027367591858,-0.26814574003219604,-1.3945592641830444,-0.11304491013288498,-0.35496270656585693,-0.8105505108833313,-0.6142444014549255,-0.07216951996088028,-1.136633276939392,-0.8177251219749451,-0.27642080187797546,-1.3899580240249634,-0.8697614669799805,-0.4184831380844116,-1.6152278184890747,-0.9108688831329346,-0.5004922151565552,-0.6552431583404541,-0.7489809393882751,-0.09840709716081619,-0.9602332711219788,-0.7189938426017761,-0.2949299216270447,-0.8071007132530212,-0.4079851806163788,-0.34233585000038147,-0.6687110662460327,-0.3358651399612427,-0.3329726457595825,-0.4714720547199249,-0.8687401413917542,-0.15067614614963531,-0.7756257653236389,-0.779749870300293,-0.30812713503837585,-0.5800930261611938,-0.49012696743011475,-0.26872318983078003,-0.4019763469696045,-0.4546043872833252,-0.21084217727184296,-0.257714182138443,-0.9544424414634705,-0.21790824830532074,-0.5537889003753662,-0.838897168636322,-0.3087550699710846,-0.44765257835388184,-0.6007795929908752,-0.26229965686798096,-0.2998417615890503,-0.5616850256919861,-0.20108699798583984,Left,0.9930585622787476,165.44188,1
20260118_163218_000044,20260118_163218,2026-01-18T16:32:47.487284,triangle,0.0,0.0,0.0,0.3115839660167694,-0.030378714203834534,-0.10665299743413925,0.5783048868179321,-0.20011481642723083,-0.25278741121292114,0.7574803233146667,-0.34810271859169006,-0.4005933105945587,0.7320811748504639,-0.5398129224777222,-0.5397363901138306,0.40713486075401306,-0.8610413074493408,-0.2914993464946747,0.4923344850540161,-1.2015620470046997,-0.5268852114677429,0.5579315423965454,-1.4579726457595825,-0.675167977809906,0.5587823987007141,-1.6697083711624146,-0.7648176550865173,0.20998097956180573,-0.9122217297554016,-0.3517947494983673,0.6294540762901306,-0.7604243755340576,-0.5881366729736328,0.5877408385276794,-0.4643406271934509,-0.5996102690696716,0.47575467824935913,-0.38840869069099426,-0.5672305226325989,0.046865273267030716,-0.820232093334198,-0.42412903904914856,0.4653622508049011,-0.5428262948989868,-0.6584806442260742,0.40794214606285095,-0.29966914653778076,-0.5819830894470215,0.28110501170158386,-0.29927539825439453,-0.48928001523017883,-0.07486841827630997,-0.6555477976799011,-0.5061594843864441,0.2763385772705078,-0.3724462389945984,-0.6514080762863159,0.24001328647136688,-0.18455693125724792,-0.5763058662414551,0.11675722151994705,-0.1867617666721344,-0.49671170115470886,Right,0.9997183084487915,197.33392,1,0.0,0.0,0.0,-0.41626548767089844,0.04223404452204704,-0.06928067654371262,-0.8140755891799927,-0.04669802263379097,-0.16146178543567657,-1.1091824769973755,-0.1374153345823288,-0.2778604328632355,-1.3421945571899414,-0.2407013326883316,-0.3823804259300232,-0.7701201438903809,-0.6578434705734253,-0.04917088896036148,-1.0920650959014893,-0.8444849252700806,-0.2587391138076782,-1.3507370948791504,-0.9132623672485352,-0.3873721659183502,-1.5763838291168213,-0.9873772263526917,-0.4612666666507721,-0.6241823434829712,-0.7750579714775085,-0.09839506447315216,-0.9356159567832947,-0.7061129808425903,-0.2950936257839203,-0.7647978663444519,-0.37637025117874146,-0.3183189630508423,-0.6055126786231995,-0.3687252104282379,-0.2940150797367096,-0.4511963427066803,-0.8740571141242981,-0.17586453258991241,-0.7863630056381226,-0.7429564595222473,-0.34175753593444824,-0.6013503074645996,-0.4372120201587677,-0.2731086015701294,-0.4137444794178009,-0.4498983919620514,-0.19725224375724792,-0.2549758851528168,-0.9382256269454956,-0.26712766289711,-0.5813643932342529,-0.8230539560317993,-0.36124202609062195,-0.47322359681129456,-0.5866848230361938,-0.29384103417396545,-0.3097905218601227,-0.5689154863357544,-0.21829095482826233,Left,0.9890016913414001,176.85783,1
20260118_163218_000045,20260118_163218,2026-01-18T16:32:47.620306,triangle,0.0,0.0,0.0,0.3347828984260559,-0.032114479690790176,-0.12465326488018036,0.5980267524719238,-0.18491987884044647,-0.2922341525554657,0.7866684794425964,-0.3168390095233917,-0.4606587588787079,0.738275945186615,-0.49894341826438904,-0.6192847490310669,0.41148707270622253,-0.8594638109207153,-0.327128142118454,0.5108267664909363,-1.1866477727890015,-0.5741255879402161,0.6000008583068848,-1.444772481918335,-0.7228991985321045,0.6160765290260315,-1.6519572734832764,-0.8107057809829712,0.20623186230659485,-0.8992348313331604,-0.3858046233654022,0.6247811913490295,-0.736912727355957,-0.6334455609321594,0.582302987575531,-0.434539794921875,-0.6340397596359253,0.4740830361843109,-0.3595227599143982,-0.5894767642021179,0.04285917058587074,-0.7974724769592285,-0.4581240117549896,0.4671444892883301,-0.5095394253730774,-0.7055376768112183,0.41355234384536743,-0.25648435950279236,-0.6228525042533875,0.2867450714111328,-0.2531699538230896,-0.5219560265541077,-0.07727823406457901,-0.623572051525116,-0.5415464043617249,0.27223989367485046,-0.32017379999160767,-0.6938833594322205,0.24191024899482727,-0.13217094540596008,-0.6175155639648438,0.12094287574291229,-0.13621169328689575,-0.535463273525238,Right,0.9995894432067871,200.57828,1,0.0,0.0,0.0,-0.42128098011016846,0.043073177337646484,-0.03498012572526932,-0.8417205214500427,-0.09746933728456497,-0.07603147625923157,-1.1526141166687012,-0.2202294021844864,-0.1415976881980896,-1.4116307497024536,-0.2950073480606079,-0.19893044233322144,-0.7812735438346863,-0.6675747036933899,0.021155785769224167,-1.1138155460357666,-0.8527538180351257,-0.13123470544815063,-1.3402098417282104,-0.9369125962257385,-0.22767192125320435,-1.5368192195892334,-1.0617694854736328,-0.2923266589641571,-0.621751070022583,-0.7826827168464661,-0.028867429122328758,-0.9254106283187866,-0.7169831991195679,-0.1882942169904709,-0.7226969599723816,-0.4029204547405243,-0.20364664494991302,-0.5394352674484253,-0.39233410358428955,-0.18138310313224792,-0.4403771460056305,-0.8777692914009094,-0.10256548225879669,-0.7648422718048096,-0.7544344663619995,-0.24423640966415405,-0.5725809931755066,-0.4573195278644562,-0.18745391070842743,-0.3883969187736511,-0.4623563885688782,-0.12538743019104004,-0.24189409613609314,-0.9464258551597595,-0.18545708060264587,-0.5648086667060852,-0.8505378365516663,-0.2700038254261017,-0.4617784917354584,-0.600868821144104,-0.21434436738491058,-0.3036364018917084,-0.574446439743042,-0.1519736498594284,Left,0.9894645810127258,179.38365,1
20260118_163218_000046,20260118_163218,2026-01-18T16:32:47.753625,triangle,0.0,0.0,0.0,0.3424506187438965,-0.026638180017471313,-0.13697925209999084,0.5981035232543945,-0.17510154843330383,-0.3202953338623047,0.7976061105728149,-0.29721614718437195,-0.5018703937530518,0.7506266832351685,-0.4792974591255188,-0.6713253855705261,0.40503227710723877,-0.8535995483398438,-0.3630613684654236,0.5340912342071533,-1.1655603647232056,-0.6452974677085876,0.637053370475769,-1.419319987297058,-0.8103699088096619,0.6562934517860413,-1.6188889741897583,-0.9005840420722961,0.19681203365325928,-0.8849604725837708,-0.4220307767391205,0.6327217817306519,-0.7118951678276062,-0.6903117299079895,0.581932008266449,-0.40132126212120056,-0.6788283586502075,0.4800991415977478,-0.3267051875591278,-0.6195788979530334,0.03312220051884651,-0.7814725637435913,-0.4988866150379181,0.46671247482299805,-0.4851083755493164,-0.7752974629402161,0.4051997661590576,-0.2279268056154251,-0.6852813959121704,0.2790340185165405,-0.2321908175945282,-0.5706847906112671,-0.08452368527650833,-0.6104170083999634,-0.5862624645233154,0.26772433519363403,-0.2989983856678009,-0.7507295608520508,0.2433580905199051,-0.10919133573770523,-0.6631426215171814,0.1256529837846756,-0.1173885241150856,-0.5693849325180054,Right,0.9997369050979614,200.98985,1,0.0,0.0,0.0,-0.4406936466693878,0.028766267001628876,-0.014967096038162708,-0.8548882007598877,-0.11922100186347961,-0.056215111166238785,-1.1588385105133057,-0.2510204613208771,-0.1289168745279312,-1.4309358596801758,-0.3234473466873169,-0.19905057549476624,-0.7834724187850952,-0.666705310344696,0.06176045164465904,-1.1121177673339844,-0.831706702709198,-0.06426689773797989,-1.3490784168243408,-0.9303408861160278,-0.15090613067150116,-1.55347740650177,-1.0481715202331543,-0.2144353687763214,-0.6082126498222351,-0.7937735915184021,-0.000859793450217694,-0.9003570675849915,-0.7859159111976624,-0.14526785910129547,-0.6916525959968567,-0.4768953323364258,-0.16152527928352356,-0.494947224855423,-0.4397127628326416,-0.13684336841106415,-0.40403252840042114,-0.8945930600166321,-0.08532790094614029,-0.7218289971351624,-0.8481835126876831,-0.22494027018547058,-0.5306939482688904,-0.5442859530448914,-0.17676903307437897,-0.3353149890899658,-0.516907811164856,-0.1168365553021431,-0.17587417364120483,-0.9677295088768005,-0.17559367418289185,-0.5102853775024414,-0.9261040687561035,-0.25829216837882996,-0.43093612790107727,-0.6672699451446533,-0.20284852385520935,-0.28077036142349243,-0.6093673706054688,-0.14166048169136047,Left,0.9920859336853027,177.61583,1
20260118_163218_000047,20260118_163218,2026-01-18T16:32:47.886114,triangle,0.0,0.0,0.0,-0.3635183274745941,-0.01852739416062832,-0.10741519182920456,-0.7398467659950256,-0.2155754119157791,-0.1722351312637329,-1.0698529481887817,-0.331290066242218,-0.254525363445282,-1.3121302127838135,-0.3595956861972809,-0.32783135771751404,-0.5835309028625488,-0.797372579574585,0.03234283998608589,-0.8577545285224915,-1.028131127357483,-0.10978265106678009,-1.018208384513855,-0.908635675907135,-0.2136279195547104,-1.0607718229293823,-0.7943519949913025,-0.26750853657722473,-0.4232034981250763,-0.9057771563529968,0.02159983292222023,-0.6984097957611084,-1.1240296363830566,-0.13619065284729004,-0.7737941741943359,-0.8236639499664307,-0.1960802674293518,-0.686863899230957,-0.6036087870597839,-0.18978841602802277,-0.2200523316860199,-0.9602118730545044,-0.019324317574501038,-0.4912480115890503,-1.1347041130065918,-0.14687761664390564,-0.5684530735015869,-0.8315507769584656,-0.15513932704925537,-0.4878537952899933,-0.6116989254951477,-0.11832483112812042,0.015868131071329117,-0.9580013751983643,-0.0768643394112587,-0.2695121467113495,-1.0281829833984375,-0.14742888510227203,-0.3627549111843109,-0.8397389650344849,-0.14557863771915436,-0.306147962808609,-0.6739652156829834,-0.11536767333745956,Left,0.9954076409339905,184.28094,1,0.0,0.0,0.0,0.34441280364990234,-0.04803662747144699,-0.11915279179811478,0.5918142795562744,-0.2055186629295349,-0.3133334815502167,0.7880536317825317,-0.3409438729286194,-0.5154349207878113,0.7010295391082764,-0.4933786690235138,-0.7077951431274414,0.3935956656932831,-0.8731047511100769,-0.34450551867485046,0.5223253965377808,-1.1852445602416992,-0.6316664814949036,0.6291463971138,-1.4382973909378052,-0.7951028347015381,0.6622241139411926,-1.6427538394927979,-0.8867373466491699,0.17756019532680511,-0.8892208337783813,-0.421614408493042,0.6277318596839905,-0.7186224460601807,-0.710314154624939,0.5636897683143616,-0.41371241211891174,-0.69833904504776,0.44644325971603394,-0.3722274899482727,-0.6367681622505188,0.015486814081668854,-0.7793278098106384,-0.5169773101806641,0.45472925901412964,-0.4927826523780823,-0.802470862865448,0.38038694858551025,-0.248385950922966,-0.7069703340530396,0.24781069159507751,-0.275254487991333,-0.5901089906692505,-0.09556164592504501,-0.6108427047729492,-0.6226347088813782,0.2737105190753937,-0.30839529633522034,-0.7877236008644104,0.2202788144350052,-0.1316215842962265,-0.7008106112480164,0.08368172496557236,-0.1611185371875763,-0.6097394227981567,Right,0.9997394680976868,199.94801,1
